line,sid,msg,status,category,reason,rule
1782,2453,POLICY-SOCIAL Yahoo IM conference invitation,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET 5050 -> $HOME_NET any ( msg:""POLICY-SOCIAL Yahoo IM conference invitation""; flow:to_client,established; content:""YMSG"",depth 4,nocase; content:""|00 18|"",depth 2,offset 10; metadata:ruleset community; classtype:policy-violation; sid:2453; rev:9; )"
1783,2454,POLICY-SOCIAL Yahoo IM conference logon success,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET 5050 -> $HOME_NET any ( msg:""POLICY-SOCIAL Yahoo IM conference logon success""; flow:to_client,established; content:""YMSG"",depth 4,nocase; content:""|00 19|"",depth 2,offset 10; metadata:ruleset community; classtype:policy-violation; sid:2454; rev:9; )"
1784,2455,POLICY-SOCIAL Yahoo IM conference message,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET 5050 ( msg:""POLICY-SOCIAL Yahoo IM conference message""; flow:to_server,established; content:""YMSG"",depth 4,nocase; content:""|00 1D|"",depth 2,offset 10; metadata:ruleset community; classtype:policy-violation; sid:2455; rev:8; )"
1785,2456,POLICY-SOCIAL Yahoo Messenger File Transfer Receive Request,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET 5050 -> $HOME_NET any ( msg:""POLICY-SOCIAL Yahoo Messenger File Transfer Receive Request""; flow:established; content:""YMSG"",depth 4; content:""|00|M"",depth 2,offset 10; metadata:ruleset community; classtype:policy-violation; sid:2456; rev:9; )"
1786,2457,POLICY-SOCIAL Yahoo IM message,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp any any <> any 5101 ( msg:""POLICY-SOCIAL Yahoo IM message""; flow:established; content:""YMSG"",depth 4,nocase; metadata:ruleset community; classtype:policy-violation; sid:2457; rev:7; )"
1787,2458,POLICY-SOCIAL Yahoo IM successful chat join,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET 5050 -> $HOME_NET any ( msg:""POLICY-SOCIAL Yahoo IM successful chat join""; flow:to_client,established; content:""YMSG"",depth 4,nocase; content:""|00 98|"",depth 2,offset 10; metadata:ruleset community; classtype:policy-violation; sid:2458; rev:9; )"
1788,2459,POLICY-SOCIAL Yahoo IM conference offer invitation,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET 5050 ( msg:""POLICY-SOCIAL Yahoo IM conference offer invitation""; flow:to_server,established; content:""YMSG"",depth 4,nocase; content:""|00|P"",depth 2,offset 10; metadata:ruleset community; classtype:policy-violation; sid:2459; rev:9; )"
1790,2461,POLICY-SOCIAL Yahoo IM conference watch,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET 5100 -> $HOME_NET any ( msg:""POLICY-SOCIAL Yahoo IM conference watch""; flow:to_client,established; content:""|0D 00 05 00|"",depth 4; metadata:ruleset community; classtype:policy-violation; sid:2461; rev:10; )"
1797,2486,SERVER-OTHER ISAKMP invalid identification payload attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET any -> $HOME_NET 500 ( msg:""SERVER-OTHER ISAKMP invalid identification payload attempt""; flow:to_server; content:""|05|"",depth 1,offset 16; byte_test:1,!&,1,19; byte_test:1,>,8,32; byte_test:2,>,0,30; byte_test:2,<,10,30; byte_test:2,!=,8,30; metadata:policy max-detect-ips drop,ruleset community; reference:bugtraq,10004; reference:cve,2004-0184; classtype:attempted-dos; sid:2486; rev:14; )"
1804,2523,SERVER-OTHER BGP spoofed connection reset attempt,included,"behavior_frequency,behavior_header","usa limite/frequencia de eventos sem depender do payload; usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert tcp $EXTERNAL_NET any <> $HOME_NET 179 ( msg:""SERVER-OTHER BGP spoofed connection reset attempt""; flow:established,no_stream; flags:FRS*; detection_filter:track by_dst,count 10,seconds 10; metadata:ruleset community; reference:bugtraq,10183; reference:cve,2004-0230; reference:url,www.uniras.gov.uk/vuls/2004/236929/index.htm; classtype:attempted-dos; sid:2523; rev:15; )"
1824,2564,NETBIOS NS lookup short response attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET 137 -> $HOME_NET 137 ( msg:""NETBIOS NS lookup short response attempt""; dsize:<56; byte_test:1,&,0x80,2; content:""|00 01|"",depth 2,offset 6; metadata:policy max-detect-ips drop,ruleset community; service:netbios-ns; reference:bugtraq,10335; reference:cve,2004-0444; reference:url,www.eeye.com/html/Research/Advisories/AD20040512C.html; classtype:attempted-admin; sid:2564; rev:8; )"
1880,2656,SERVER-WEBAPP SSLv2 Client_Hello Challenge Length overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 ( msg:""SERVER-WEBAPP SSLv2 Client_Hello Challenge Length overflow attempt""; flow:to_server,established; ssl_version:sslv2; ssl_state:client_hello; content:""|01 00 02|"",depth 3,offset 2; byte_test:1,>,127,0; byte_test:2,>,32,9; metadata:policy max-detect-ips drop,ruleset community; service:ssl; reference:bugtraq,11015; reference:cve,2004-0826; classtype:attempted-admin; sid:2656; rev:22; )"
1881,2657,SERVER-WEBAPP SSLv2 Client_Hello with pad Challenge Length overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 443 ( msg:""SERVER-WEBAPP SSLv2 Client_Hello with pad Challenge Length overflow attempt""; flow:to_server,established; ssl_version:sslv2; ssl_state:client_hello; content:""|01 00 02|"",depth 3,offset 2; byte_test:2,>,32,9; metadata:policy max-detect-ips drop,ruleset community; service:ssl; classtype:attempted-admin; sid:2657; rev:20; )"
2137,2923,NETBIOS SMB repeated logon failure,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 139 -> $EXTERNAL_NET any ( msg:""NETBIOS SMB repeated logon failure""; flow:to_client,established,no_stream; content:""|FF|SMBs"",depth 5,offset 4; content:""m|00 00 C0|"",within 4; detection_filter:track by_dst,count 10,seconds 60; metadata:ruleset community; classtype:unsuccessful-user; sid:2923; rev:14; )"
2138,2924,NETBIOS SMB-DS repeated logon failure,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 445 -> $EXTERNAL_NET any ( msg:""NETBIOS SMB-DS repeated logon failure""; flow:to_client,established,no_stream; content:""|FF|SMBs"",depth 5,offset 4; content:""m|00 00 C0|"",within 4; detection_filter:track by_dst,count 10,seconds 60; metadata:ruleset community; service:netbios-ssn; classtype:unsuccessful-user; sid:2924; rev:9; )"
2141,2936,OS-WINDOWS DCERPC NCACN-IP-TCP nddeapi NDdeSetTrustedShareW overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET [139,445] ( msg:""OS-WINDOWS DCERPC NCACN-IP-TCP nddeapi NDdeSetTrustedShareW overflow attempt""; flow:to_server,established; dce_iface:uuid 2f5f3220-c126-1076-b549-074d078619da; dce_opnum:""12""; dce_stub_data; isdataat:256; content:!""|00|"",depth 256,offset 12; metadata:ruleset community; service:netbios-ssn; reference:bugtraq,11372; reference:cve,2004-0206; reference:url,technet.microsoft.com/en-us/security/bulletin/ms04-031; classtype:attempted-admin; sid:2936; rev:18; )"
2142,2942,NETBIOS DCERPC NCACN-IP-TCP winreg InitiateSystemShutdown attempt,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert tcp $EXTERNAL_NET any -> $HOME_NET [139,445] ( msg:""NETBIOS DCERPC NCACN-IP-TCP winreg InitiateSystemShutdown attempt""; flow:to_server,established; dce_iface:uuid 338cd001-2244-31f1-aaaa-900038001003; dce_opnum:""24""; metadata:ruleset community; service:netbios-ssn; reference:url,msdn.microsoft.com/library/default.asp?url=/library/en-us/shutdown/base/initiatesystemshutdown.asp; classtype:protocol-command-decode; sid:2942; rev:14; )"
2143,3006,SERVER-OTHER Volition Freespace 2 buffer overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET 7808 -> $HOME_NET any ( msg:""SERVER-OTHER Volition Freespace 2 buffer overflow attempt""; flow:to_client; content:""|00 E1|..|B4 00 00 00|"",depth 8; isdataat:160,relative; metadata:policy max-detect-ips drop,ruleset community; reference:bugtraq,9785; classtype:misc-attack; sid:3006; rev:7; )"
2146,3009,MALWARE-BACKDOOR NetBus Pro 2.0 connection request,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 20034 ( msg:""MALWARE-BACKDOOR NetBus Pro 2.0 connection request""; flow:to_server,established; content:""BN |00 02 00|"",depth 6; content:""|05 00|"",depth 2,offset 8; flowbits:set,backdoor.netbus_2.connect; flowbits:noalert; metadata:ruleset community; classtype:misc-activity; sid:3009; rev:8; )"
2147,3010,MALWARE-CNC RUX the Tick get windows directory,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 22222 ( msg:""MALWARE-CNC RUX the Tick get windows directory""; flow:to_server,established; content:""WINDIR"",depth 6; metadata:ruleset community; classtype:misc-activity; sid:3010; rev:6; )"
2148,3011,MALWARE-CNC RUX the Tick get system directory,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 22222 ( msg:""MALWARE-CNC RUX the Tick get system directory""; flow:to_server,established; content:""SYSDIR"",depth 6; metadata:ruleset community; classtype:misc-activity; sid:3011; rev:6; )"
2149,3012,MALWARE-CNC RUX the Tick upload/execute arbitrary file,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 22222 ( msg:""MALWARE-CNC RUX the Tick upload/execute arbitrary file""; flow:to_server,established; content:""ABCJZDATEIV"",depth 11; metadata:ruleset community; classtype:misc-activity; sid:3012; rev:6; )"
2150,3013,MALWARE-CNC Asylum 0.1 connection request,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 23432 ( msg:""MALWARE-CNC Asylum 0.1 connection request""; flow:to_server,established; content:""RQS"",depth 3; flowbits:set,backdoor.asylum.connect; flowbits:noalert; metadata:ruleset community; classtype:misc-activity; sid:3013; rev:8; )"
2151,3014,MALWARE-CNC Asylum 0.1 connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 23432 -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Asylum 0.1 connection""; flow:to_client,established; flowbits:isset,backdoor.asylum.connect; content:""GNT"",depth 3; metadata:ruleset community; classtype:misc-activity; sid:3014; rev:10; )"
2152,3015,MALWARE-CNC Insane Network 4.0 connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 2000 -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Insane Network 4.0 connection""; flow:to_client,established; content:""Insane Network vs 4.0 by Suid Flow|0A 0D|www.blackcode.com|0A 0D|[r00t]|23|"",depth 62; metadata:ruleset community; classtype:misc-activity; sid:3015; rev:10; )"
2153,3016,MALWARE-CNC Insane Network 4.0 connection port 63536,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 63536 -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Insane Network 4.0 connection port 63536""; flow:to_client,established; content:""Insane Network vs 4.0 by Suid Flow|0A 0D|www.blackcode.com|0A 0D|[r00t]|23|"",depth 62; metadata:ruleset community; classtype:misc-activity; sid:3016; rev:10; )"
2196,3061,APP-DETECT distccd remote command execution attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3632 ( msg:""APP-DETECT distccd remote command execution attempt""; flow:to_server,established; content:""DIST00000001"",depth 12,nocase; metadata:ruleset community; reference:url,distcc.samba.org/security.html; classtype:policy-violation; sid:3061; rev:5; )"
2198,3063,MALWARE-BACKDOOR Vampire 1.2 connection request,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 1020 ( msg:""MALWARE-BACKDOOR Vampire 1.2 connection request""; flow:to_server,established; content:""Hello..."",depth 8; flowbits:set,backdoor.vampire_12.connect; flowbits:noalert; metadata:ruleset community; classtype:misc-activity; sid:3063; rev:6; )"
2199,3064,MALWARE-BACKDOOR Vampire 1.2 connection confirmation,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 1020 -> $EXTERNAL_NET any ( msg:""MALWARE-BACKDOOR Vampire 1.2 connection confirmation""; flow:to_client,established; flowbits:isset,backdoor.vampire_12.connect; content:""Vampire v1.2 Server On-Line....."",depth 32; metadata:ruleset community; classtype:misc-activity; sid:3064; rev:8; )"
2213,3079,BROWSER-IE Microsoft Internet Explorer ANI file parsing buffer overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""BROWSER-IE Microsoft Internet Explorer ANI file parsing buffer overflow attempt""; flow:to_client,established; flowbits:isset,file.ani; file_data; content:""RIFF"",depth 4; content:""ACON"",within 4,distance 4; content:""anih"",distance 0,nocase; byte_test:4,>,36,0,relative,little; metadata:policy max-detect-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:cve,2004-1049; reference:cve,2007-0038; reference:cve,2007-1765; reference:url,technet.microsoft.com/en-us/security/bulletin/MS05-002; reference:url,technet.microsoft.com/en-us/security/bulletin/MS07-017; classtype:attempted-user; sid:3079; rev:25; )"
2215,3081,MALWARE-BACKDOOR Y3KRAT 1.5 Connect,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 5880 -> $EXTERNAL_NET any ( msg:""MALWARE-BACKDOOR Y3KRAT 1.5 Connect""; flow:to_client,established; content:""connected"",depth 9; flowbits:set,backdoor.y3krat_15.connect; flowbits:noalert; metadata:ruleset community; classtype:misc-activity; sid:3081; rev:13; )"
2216,3082,MALWARE-BACKDOOR Y3KRAT 1.5 Connect Client Response,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 5880 ( msg:""MALWARE-BACKDOOR Y3KRAT 1.5 Connect Client Response""; flow:to_server,established; flowbits:isset,backdoor.y3krat_15.connect; content:""getclient"",depth 9; flowbits:set,backdoor.y3krat_15.client.response; flowbits:noalert; metadata:ruleset community; classtype:misc-activity; sid:3082; rev:13; )"
2217,3083,MALWARE-BACKDOOR Y3KRAT 1.5 Connection confirmation,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 5880 -> $EXTERNAL_NET any ( msg:""MALWARE-BACKDOOR Y3KRAT 1.5 Connection confirmation""; flow:to_client,established; flowbits:isset,backdoor.y3krat_15.client.response; content:""client"",depth 7; metadata:ruleset community; classtype:misc-activity; sid:3083; rev:10; )"
2218,3084,SERVER-OTHER Veritas backup overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 6101 ( msg:""SERVER-OTHER Veritas backup overflow attempt""; flow:to_server,established; content:""|02 00|"",depth 2; content:""|00|"",within 1,distance 1; isdataat:72; content:!""|00|"",depth 66,offset 6; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:bugtraq,11974; reference:cve,2004-1172; classtype:attempted-admin; sid:3084; rev:16; )"
2223,3089,SERVER-OTHER squid WCCP I_SEE_YOU message overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET any -> $HOME_NET 2048 ( msg:""SERVER-OTHER squid WCCP I_SEE_YOU message overflow attempt""; flow:to_server; content:""|00 00 00 08|"",depth 4; byte_test:4,>,32,16; metadata:policy max-detect-ips drop,ruleset community; reference:bugtraq,12275; reference:cve,2005-0095; classtype:attempted-user; sid:3089; rev:10; )"
2257,3195,OS-WINDOWS name query overflow attempt TCP,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 137 ( msg:""OS-WINDOWS name query overflow attempt TCP""; flow:to_server,established; byte_test:1,&,64,2; content:"" "",offset 12; isdataat:56,relative; metadata:policy max-detect-ips drop,ruleset community; service:netbios-ns; reference:bugtraq,9624; reference:cve,2003-0825; reference:nessus,15912; reference:url,technet.microsoft.com/en-us/security/bulletin/ms04-006; classtype:attempted-admin; sid:3195; rev:11; )"
2259,3199,OS-WINDOWS Microsoft Windows WINS name query overflow attempt TCP,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 42 ( msg:""OS-WINDOWS Microsoft Windows WINS name query overflow attempt TCP""; flow:established; byte_test:1,&,64,2; content:"" "",offset 12; isdataat:56,relative; metadata:policy max-detect-ips drop,ruleset community; reference:bugtraq,9624; reference:cve,2003-0825; reference:nessus,15912; reference:url,technet.microsoft.com/en-us/security/bulletin/MS04-006; classtype:attempted-admin; sid:3199; rev:12; )"
2260,3200,OS-WINDOWS Microsoft Windows WINS name query overflow attempt UDP,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $EXTERNAL_NET any -> $HOME_NET 42 ( msg:""OS-WINDOWS Microsoft Windows WINS name query overflow attempt UDP""; flow:to_server; byte_test:1,&,64,2; content:"" "",offset 12; isdataat:56,relative; metadata:policy max-detect-ips drop,ruleset community; reference:bugtraq,9624; reference:cve,2003-0825; reference:nessus,15912; reference:url,technet.microsoft.com/en-us/security/bulletin/MS04-006; classtype:attempted-admin; sid:3200; rev:13; )"
2277,3456,SERVER-MYSQL 4.0 root login attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $SQL_SERVERS 3306 ( msg:""SERVER-MYSQL 4.0 root login attempt""; flow:to_server,established; content:""|01|"",depth 1,offset 3; content:""root|00|"",within 5,distance 5,nocase; metadata:ruleset community; service:mysql; classtype:protocol-command-decode; sid:3456; rev:9; )"
2278,3457,SERVER-OTHER Arkeia backup client type 77 overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 617 ( msg:""SERVER-OTHER Arkeia backup client type 77 overflow attempt""; flow:to_server,established; content:""|00|M"",depth 2; byte_test:2,>,23,6; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:bugtraq,12594; reference:cve,2005-0491; reference:nessus,17158; classtype:attempted-user; sid:3457; rev:14; )"
2279,3458,SERVER-OTHER Arkeia backup client type 84 overflow attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 617 ( msg:""SERVER-OTHER Arkeia backup client type 84 overflow attempt""; flow:to_server,established; content:""|00|T"",depth 2; byte_test:2,>,255,6; isdataat:263; content:!""|00|"",depth 255,offset 8; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:bugtraq,12594; reference:cve,2005-0491; classtype:attempted-user; sid:3458; rev:9; )"
2280,3459,PUA-P2P Manolito Search Query,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert udp $HOME_NET any -> $EXTERNAL_NET 41170 ( msg:""PUA-P2P Manolito Search Query""; flow:to_server; content:""|01 02 00 14|"",depth 4,offset 16; metadata:ruleset community; reference:url,openlito.sourceforge.net; reference:url,www.blubster.com; classtype:policy-violation; sid:3459; rev:9; )"
2299,17314,FILE-IDENTIFY OLE document file magic detected,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-IDENTIFY OLE document file magic detected""; flow:to_client,established; file_data; content:""|D0 CF 11 E0 A1 B1 1A E1|"",depth 8; flowbits:set,file.ole; flowbits:set,file.fpx; flowbits:noalert; metadata:policy balanced-ips alert,policy connectivity-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:ftp-data,http,imap,pop3; classtype:misc-activity; sid:17314; rev:27; )"
2302,17745,NETBIOS SMB TRANS2 Find_First2 request attempt,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET 445 ( msg:""NETBIOS SMB TRANS2 Find_First2 request attempt""; flow:to_server,established; content:""|FF|SMB2|00 00 00 00|"",depth 9,offset 4; content:""|00 00|"",within 2,distance 13; content:""|00|"",within 1,distance 18; content:""|00 00|"",within 2,distance 6; content:""|01 00|"",within 2,distance 10; flowbits:set,smb.trans2.findfirst2; flowbits:noalert; metadata:policy max-detect-ips alert,ruleset community; service:netbios-ssn; classtype:protocol-command-decode; sid:17745; rev:10; )"
2303,19190,NETBIOS SMB-DS Trans2 Distributed File System GET_DFS_REFERRAL request,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET 445 ( msg:""NETBIOS SMB-DS Trans2 Distributed File System GET_DFS_REFERRAL request""; flow:to_server,established; content:""|00|"",offset 1; content:""|FF|SMB2"",depth 5,offset 4; content:""|00 00 00 00|"",within 4; content:""|10 00|"",depth 2,offset 65; flowbits:set,smb.trans2.get_dfs_referral; flowbits:noalert; metadata:policy max-detect-ips alert,ruleset community; service:netbios-ssn; classtype:protocol-command-decode; sid:19190; rev:9; )"
2305,19678,SERVER-OTHER multiple products blacknurse ICMP denial of service attempt,included,"behavior_frequency,behavior_header","usa limite/frequencia de eventos sem depender do payload; usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""SERVER-OTHER multiple products blacknurse ICMP denial of service attempt""; icode:3; itype:3; detection_filter:track by_src,count 250,seconds 1; metadata:policy max-detect-ips drop,ruleset community; reference:cve,2011-1871; reference:url,soc.tdc.dk/blacknurse/blacknurse.pdf; reference:url,technet.microsoft.com/en-us/security/bulletin/MS11-064; reference:url,technet.microsoft.com/en-us/security/bulletin/MS11-083; classtype:attempted-dos; sid:19678; rev:10; )"
2306,20080,MALWARE-CNC Win.Trojan.Derusbi.A variant outbound connection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET any -> $EXTERNAL_NET 12080 ( msg:""MALWARE-CNC Win.Trojan.Derusbi.A variant outbound connection""; flow:to_server,established; content:""|00 00 00 01 00 00 00|"",depth 7,offset 1; content:""|01 00 00 00 68 01 00 00|"",within 8,distance 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/6fecd042c3c0b54e7354cd8dfb1975c626acd8df55f88c4149462e15e77918b0/analysis/; reference:url,www.virustotal.com/en/file/705404d6bbf6dae254e2d3bc44eca239976be7f0dc4d49fe93b0fb1d1c2704fe/analysis/; classtype:trojan-activity; sid:20080; rev:8; )"
2317,20478,FILE-IDENTIFY PNG file magic detected,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-IDENTIFY PNG file magic detected""; flow:to_client,established; file_data; content:""|89|PNG|0D 0A 1A 0A|"",depth 8; flowbits:set,file.png; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:ftp-data,http,imap,pop3; classtype:misc-activity; sid:20478; rev:22; )"
2318,20480,FILE-IDENTIFY JPEG file magic detection,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-IDENTIFY JPEG file magic detection""; flow:to_client,established; file_data; content:""|FF D8 FF|"",depth 3; flowbits:set,file.jpeg; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:ftp-data,http,imap,pop3; classtype:misc-activity; sid:20480; rev:21; )"
2319,20483,FILE-IDENTIFY JPEG file magic detected,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-IDENTIFY JPEG file magic detected""; flow:to_client,established; file_data; content:""|FF D8 FF E0|"",depth 4; flowbits:set,file.jpeg; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:ftp-data,http,imap,pop3; classtype:misc-activity; sid:20483; rev:22; )"
