line,sid,msg,status,category,reason,rule
2718,27914,PUA-ADWARE Vittalia adware - post install,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""PUA-ADWARE Vittalia adware - post install""; flow:to_server,established; http_uri; content:""/report.php?key=""; http_header; content:""User-Agent|3A| NSIS_ToolkitOffers (Mozilla)"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/en/file/9cdb2b3095cfb94cf8f6204d0f073674dd808b0f742a16216c2f06cf3b5afd50/analysis/1378700802/; classtype:trojan-activity; sid:27914; rev:3; )"
2719,27915,PUA-ADWARE Vittalia adware outbound connection - pre install,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""PUA-ADWARE Vittalia adware outbound connection - pre install""; flow:to_server,established; http_uri; content:""/instapi.php?idMk=""; content:""&state="",distance 0; content:""&idTime="",distance 0; content:""&idA2="",distance 0; content:""&xVal="",distance 0; http_header; content:""User-Agent|3A| NSIS_ToolkitOffers (Mozilla)"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/en/file/9cdb2b3095cfb94cf8f6204d0f073674dd808b0f742a16216c2f06cf3b5afd50/analysis/1378700802/; classtype:trojan-activity; sid:27915; rev:3; )"
2720,27916,PUA-TOOLBARS Vittalia adware outbound connection - Eazel toolbar install,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""PUA-TOOLBARS Vittalia adware outbound connection - Eazel toolbar install""; flow:to_server,established; http_uri; content:""/utilsbar/EazelBar.exe""; http_header; content:""User-Agent|3A| NSIS_ToolkitOffers (Mozilla)"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/en/file/9cdb2b3095cfb94cf8f6204d0f073674dd808b0f742a16216c2f06cf3b5afd50/analysis/1378700802/; classtype:trojan-activity; sid:27916; rev:3; )"
2721,27917,PUA-TOOLBARS Vittalia adware outbound connection - offers,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""PUA-TOOLBARS Vittalia adware outbound connection - offers""; flow:to_server,established; http_uri; content:""/listener.php""; http_header; content:""User-Agent|3A| NSIS_ToolkitOffers (Mozilla)"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/en/file/9cdb2b3095cfb94cf8f6204d0f073674dd808b0f742a16216c2f06cf3b5afd50/analysis/1378700802/; classtype:trojan-activity; sid:27917; rev:3; )"
2722,27918,MALWARE-CNC Win.Trojan.Zeus variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zeus variant outbound connection""; flow:to_server,established; content:"".exe HTTP/1.0|0D 0A|Host:"",fast_pattern,nocase; http_header; content:""Accept-Encoding: identity, *|3B|q=0|0D 0A|""; content:""|3B| MSIE ""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/8825abfca1a6d843ce5670858886cb63bb1317ddbb92f91ffd46cfdcaba9ac00/analysis/; classtype:trojan-activity; sid:27918; rev:3; )"
2723,27919,MALWARE-CNC Win.Trojan.Zeus encrypted POST Data exfiltration,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zeus encrypted POST Data exfiltration""; flow:to_server,established; http_header; content:""Accept-Encoding|3A| identity, *|3B|q=0|0D 0A|"",fast_pattern,nocase; content:""|3B| MSIE ""; http_client_body; pcre:""/[^ -~\r\n]{4}/""; metadata:impact_flag red,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1020; reference:url,www.virustotal.com/en/file/8825abfca1a6d843ce5670858886cb63bb1317ddbb92f91ffd46cfdcaba9ac00/analysis/; classtype:trojan-activity; sid:27919; rev:5; )"
2725,27965,MALWARE-CNC Win.Trojan.Eupuds variant connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.Eupuds variant connection""; flow:to_client,established; file_data; content:""insert into avs (id, pc,data,ref,country , id_user, mostrar)values("",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/09f4611c05dcff55d4471b90d41b0fd3e6d3289f71321301751008dab75ded4d/analysis/; classtype:trojan-activity; sid:27965; rev:3; )"
2726,27966,MALWARE-CNC Win.Backdoor.Chopper web shell connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For"",nocase; http_client_body; content:""=Response"",nocase; content:""FromBase64String"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1100; reference:url,informationonsecurity.blogspot.com/2012/11/china-chopper-webshell.html; reference:url,www.virustotal.com/en/file/BE24561427D754C0C150272CAB5017D5A2DA64D41BEC74416B8AE363FB07FD77/analysis/; classtype:trojan-activity; sid:27966; rev:7; )"
2727,27967,MALWARE-CNC Win.Backdoor.Chopper web shell connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For"",nocase; http_client_body; content:""caidao="",fast_pattern,nocase; pcre:""/caidao\s?=\s?(Response|Write|Execute)/im""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1100; reference:url,informationonsecurity.blogspot.com/2012/11/china-chopper-webshell.html; reference:url,www.virustotal.com/en/file/BE24561427D754C0C150272CAB5017D5A2DA64D41BEC74416B8AE363FB07FD77/analysis/; classtype:trojan-activity; sid:27967; rev:6; )"
2728,27968,MALWARE-CNC Win.Backdoor.Chopper web shell connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For"",nocase; http_client_body; content:""=Execute"",nocase; content:""On+Error+Resume+Next:"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,attack.mitre.org/techniques/T1100; reference:url,informationonsecurity.blogspot.com/2012/11/china-chopper-webshell.html; reference:url,www.virustotal.com/en/file/BE24561427D754C0C150272CAB5017D5A2DA64D41BEC74416B8AE363FB07FD77/analysis/; classtype:trojan-activity; sid:27968; rev:7; )"
2729,28005,MALWARE-CNC Win.Trojan.Kuluoz outbound command,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; controle de frequencia aparece junto de payload sem posicao segura; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Kuluoz outbound command""; flow:to_server,established,only_stream; http_uri; content:""/index.php?""; content:""-dsafe_mode"",distance 0; content:""-ddisable_functions"",distance 0; content:""-dallow_url_fopen"",distance 0; content:""-dallow_url_include"",distance 0; content:""-dauto_prepend_file"",distance 0; pkt_data; content:""echo.txt""; detection_filter:track by_src,count 20,seconds 60; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/2d134b69c41fadc5d3a28c90e452323f1c54dd1aa20ac5f5e897feac8d86755a/analysis/; classtype:trojan-activity; sid:28005; rev:4; )"
2730,28006,MALWARE-OTHER Win.Trojan.Kuluoz outbound download request,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Win.Trojan.Kuluoz outbound download request""; flow:to_server,established; http_uri; content:""?message="",fast_pattern,nocase; pcre:""/(info|app)\x2ephp\x3fmessage\x3d/""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,malwaremustdie.blogspot.com/2013/09/302-redirector-new-cushion-attempt-to.html; classtype:trojan-activity; sid:28006; rev:2; )"
2731,28007,MALWARE-CNC BLYPT installer startupkey outbound traffic,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC BLYPT installer startupkey outbound traffic""; flow:to_server,established; http_uri; content:""/index.aspx?info=startupkey_"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:url,blog.trendmicro.com/trendlabs-security-intelligence/blypt-a-new-backdoor-family-installed-via-java-exploit; classtype:trojan-activity; sid:28007; rev:2; )"
2732,28008,MALWARE-CNC BLYPT installer reuse outbound traffic,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC BLYPT installer reuse outbound traffic""; flow:to_server,established; http_uri; content:""/index.aspx?info=reuse"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:url,blog.trendmicro.com/trendlabs-security-intelligence/blypt-a-new-backdoor-family-installed-via-java-exploit; classtype:trojan-activity; sid:28008; rev:2; )"
2733,28009,MALWARE-CNC BLYPT installer configkey outbound traffic,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC BLYPT installer configkey outbound traffic""; flow:to_server,established; http_uri; content:""/index.aspx?info=configkey"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:url,blog.trendmicro.com/trendlabs-security-intelligence/blypt-a-new-backdoor-family-installed-via-java-exploit; classtype:trojan-activity; sid:28009; rev:2; )"
2734,28010,MALWARE-CNC BLYPT installer tserror outbound traffic,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC BLYPT installer tserror outbound traffic""; flow:to_server,established; http_uri; content:""/index.aspx?info=tserror_"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:url,blog.trendmicro.com/trendlabs-security-intelligence/blypt-a-new-backdoor-family-installed-via-java-exploit; classtype:trojan-activity; sid:28010; rev:2; )"
2735,28011,MALWARE-CNC BLYPT installer createproc outbound traffic,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC BLYPT installer createproc outbound traffic""; flow:to_server,established; http_uri; content:""/index.aspx?info=createproc_"",fast_pattern,nocase; metadata:ruleset community; service:http; reference:url,blog.trendmicro.com/trendlabs-security-intelligence/blypt-a-new-backdoor-family-installed-via-java-exploit; classtype:trojan-activity; sid:28011; rev:2; )"
2737,28026,EXPLOIT-KIT Blackholev2 exploit kit landing page,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa operador de payload sem intervalo absoluto reconhecido; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Blackholev2 exploit kit landing page""; flow:to_client,established; file_data; content:""</div><i></i><style>div{overflow|3A|hidden|3B|width|3A|1px|3B|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:28026; rev:3; )"
2738,28028,EXPLOIT-KIT Blackholev2/Cool exploit kit exploit download attempt,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""EXPLOIT-KIT Blackholev2/Cool exploit kit exploit download attempt""; flow:to_server,established; http_raw_uri; bufferlen:50<=>250; http_method; content:""GET""; http_header; content:"" Java/1."",fast_pattern,nocase; http_uri; content:"".php?""; pcre:""/\/(?:[^\/]+?\/[a-z]{2,24}[_-][a-z]{2,16}([_-][a-z]{2,16})*?|closest\/[a-z0-9]{15,25})\.php\?[\(\)\!\*\w-]+=[\(\)\!\*\w-]+&[\(\)\*\!\w-]+=[\(\)\!\*\w-]+&[\(\)\!\*\w-]+=[\(\)\!\*\w-]+&[\(\)\!\*\w-]+=[\(\)\!\*\w-]+&[\(\)\!\*\w-]+=[\(\)\!\*\w-]+$/""; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:28028; rev:6; )"
2739,28033,MALWARE-CNC Win.Ransomware.Urausy variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa operador de payload sem intervalo absoluto reconhecido; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Ransomware.Urausy variant outbound connection""; flow:to_server,established; http_uri; bufferlen:>95; pkt_data; content:""User-Agent|3A| Opera/10.80 |28|Windows NT 5.1|3B| U|3B| Edition Yx|3B| en|29| Presto/2.9.168 Version/11.52|0D 0A|"",fast_pattern,nocase; http_uri; pcre:""/\x2f[a-z-_]{90,}\x2e(html|php)$/""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/e74e0b2f3efbe8edadeaeef501fe268e2ff7c8a8bc8550de7924f77f2a612941/analysis/1378636986/; classtype:trojan-activity; sid:28033; rev:3; )"
2740,28042,MALWARE-CNC Win.Trojan.Caphaw variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Caphaw variant outbound connection""; flow:to_server,established; http_uri; content:""/ping.html?r="",fast_pattern,nocase; content:!""/utils/""; metadata:impact_flag red,ruleset community; service:http; reference:url,research.zscaler.com/2013/09/a-new-wave-of-win32caphaw-attacks.html; classtype:trojan-activity; sid:28042; rev:5; )"
2741,28044,MALWARE-CNC Win.Trojan.CryptoLocker variant connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.CryptoLocker variant connection""; flow:to_server,established; http_uri; content:""/crypt_1_sell"",fast_pattern,nocase; pcre:""/\/crypt_1_sell\d\d-\d\d.exe$/i""; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/d4b16269c9849c33a7bb2fdc782173a00e99db12a585689618dde3f4c6fcb101/analysis; classtype:trojan-activity; sid:28044; rev:4; )"
2742,28079,MALWARE-CNC Win.Trojan.Napolar variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Napolar variant outbound connection""; flow:to_server,established; http_method; content:""POST""; http_client_body; content:""v=""; content:""|26|u="",within 3,distance 3; content:""|26|c="",distance 0; content:""|26|s={"",distance 0; content:""}|26|w="",within 4,distance 36; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/463d39dcbf19b5c4c9e314e5ce77bf8a51848b8c7d64e4f0a6656b9d28941e2e/analysis/; classtype:trojan-activity; sid:28079; rev:4; )"
2743,28080,MALWARE-CNC Win.Trojan.Napolar data theft,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Napolar data theft""; flow:to_server,established; http_client_body; content:"".exe&h="",fast_pattern,nocase; content:""p="",depth 2; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/12781be5908ecc3dbf4a459e4cbc7bedb654b50236f7a961e85f3af5e2275ddf/analysis/; classtype:trojan-activity; sid:28080; rev:3; )"
2744,28105,MALWARE-CNC Win.Trojan.Banload variant outbound connection,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Banload variant outbound connection""; flow:to_server,established; http_uri; content:""/v22/mutabixa/"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.nyxbone.com/malware/banload.html; classtype:trojan-activity; sid:28105; rev:4; )"
2745,28106,MALWARE-CNC Win.Trojan.Banload information upload,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Banload information upload""; flow:to_server,established; http_uri; content:""/v22/mutabixa/1nf3ct/""; content:""chave="",distance 0; content:""&url="",distance 0; metadata:impact_flag red,ruleset community; service:http; reference:url,www.nyxbone.com/malware/banload.html; classtype:trojan-activity; sid:28106; rev:3; )"
2746,28107,MALWARE-CNC Win.Trojan.Banload download,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Banload download""; flow:to_server,established; http_uri; content:"".jpg""; content:""User-Agent|3A| runddll32.exe"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.nyxbone.com/malware/banload.html; classtype:trojan-activity; sid:28107; rev:3; )"
2747,28114,MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /default.htm GET Encrypted Payload,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /default.htm GET Encrypted Payload""; flow:to_server,established; http_raw_uri; bufferlen:12; http_method; content:""GET""; http_uri; content:""/default.htm"",fast_pattern,nocase; http_header; content:!""Referer""; content:!""Accept""; http_client_body; pcre:""/[^\r -~\n]{4}/""; metadata:ruleset community; service:http; reference:url,www.virustotal.com/en/file/0682508f3d7c85e086055ce943aeaa634484d8e0cb22be776bac6930b00fae49/analysis/; classtype:trojan-activity; sid:28114; rev:2; )"
2748,28115,MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /file.htm GET Encrypted Payload,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /file.htm GET Encrypted Payload""; flow:to_server,established; http_raw_uri; bufferlen:9; http_method; content:""GET""; http_uri; content:""/file.htm"",fast_pattern,nocase; http_header; content:!""Referer""; content:!""Accept""; http_client_body; pcre:""/[^\r -~\n]{4}/""; metadata:ruleset community; service:http; reference:url,www.virustotal.com/en/file/0682508f3d7c85e086055ce943aeaa634484d8e0cb22be776bac6930b00fae49/analysis/; classtype:trojan-activity; sid:28115; rev:2; )"
2749,28116,MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /home.htm GET Encrypted Payload,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /home.htm GET Encrypted Payload""; flow:to_server,established; http_raw_uri; bufferlen:9; http_method; content:""GET""; http_uri; content:""/home.htm"",fast_pattern,nocase; http_header; content:!""Referer""; content:!""Accept""; http_client_body; pcre:""/[^\r -~\n]{4}/""; metadata:ruleset community; service:http; reference:url,www.virustotal.com/en/file/0682508f3d7c85e086055ce943aeaa634484d8e0cb22be776bac6930b00fae49/analysis/; classtype:trojan-activity; sid:28116; rev:2; )"
2750,28117,MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /install.htm GET Encrypted Payload,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /install.htm GET Encrypted Payload""; flow:to_server,established; http_raw_uri; bufferlen:12; http_method; content:""GET""; http_uri; content:""/install.htm"",fast_pattern,nocase; http_header; content:!""Referer""; content:!""Accept""; http_client_body; pcre:""/[^\r -~\n]{4}/""; metadata:ruleset community; service:http; reference:url,www.virustotal.com/en/file/0682508f3d7c85e086055ce943aeaa634484d8e0cb22be776bac6930b00fae49/analysis/; classtype:trojan-activity; sid:28117; rev:2; )"
2751,28118,MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /login.htm GET Encrypted Payload,discarded,unsupported_payload_scan,content sem offset/depth/distance/within; padrao pode aparecer em qualquer byte; pcre sem ancora de intervalo reconhecida pelo script; usa buffer normalizado ou camada de aplicacao sem intervalo absoluto no pacote bruto; cabecalho/fluxo aparece junto de payload sem posicao segura,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Fareit variant outbound connection - /login.htm GET Encrypted Payload""; flow:to_server,established; http_raw_uri; bufferlen:10; http_method; content:""GET""; http_uri; content:""/login.htm"",fast_pattern,nocase; http_header; content:!""Referer""; content:!""Accept""; http_client_body; pcre:""/[^\r -~\n]{4}/""; metadata:ruleset community; service:http; reference:url,www.virustotal.com/en/file/0682508f3d7c85e086055ce943aeaa634484d8e0cb22be776bac6930b00fae49/analysis/; classtype:trojan-activity; sid:28118; rev:2; )"
