line,sid,msg,status,category,reason,rule
3117,32926,MALWARE-OTHER Win.Trojan.Wiper listener download attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Wiper listener download attempt""; flow:to_client,established; file_data; content:""|15 02 14 17 08 09 14 02 67 75 77 77 67 08 0C 66 66 66|"",depth 22; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:url,us-cert.gov/ncas/alerts/TA14-353A; classtype:trojan-activity; sid:32926; rev:2; )"
3122,32931,MALWARE-OTHER Win.Trojan.Wiper listener download attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Wiper listener download attempt""; flow:to_client,established; file_data; content:""|D1 CE D2 D5 A1 C9 D5 D5 D1 A1 D3 C4 D0 D4 C4 D2 D5 BE|"",depth 18; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:url,us-cert.gov/ncas/alerts/TA14-353A; classtype:trojan-activity; sid:32931; rev:2; )"
3123,32932,MALWARE-OTHER Win.Trojan.Wiper listener download attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Wiper listener download attempt""; flow:to_client,established; file_data; content:""|17 08 14 13 67 0F 13 13 17 67 15 02 16 12 02 14 13 78|"",depth 18; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:url,us-cert.gov/ncas/alerts/TA14-353A; classtype:trojan-activity; sid:32932; rev:2; )"
3172,33740,FILE-IMAGE Microsoft emf file download request,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-IMAGE Microsoft emf file download request""; flow:to_server,established; flowbits:isset,file.emf; file_data; content:"" EMF"",depth 4,offset 40; metadata:policy max-detect-ips drop,ruleset community; service:smtp; reference:bugtraq,10120; reference:bugtraq,28819; reference:bugtraq,9707; reference:cve,2003-0906; reference:cve,2007-5746; reference:url,technet.microsoft.com/en-us/security/bulletin/MS04-011; reference:url,technet.microsoft.com/en-us/security/bulletin/MS04-032; reference:url,technet.microsoft.com/en-us/security/bulletin/MS05-053; reference:url,technet.microsoft.com/en-us/security/bulletin/MS06-001; classtype:misc-activity; sid:33740; rev:2; )"
3224,34500,MALWARE-BACKDOOR Win.Backdoor.Wekby Torn variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-BACKDOOR Win.Backdoor.Wekby Torn variant outbound connection""; flow:to_server,established; isdataat:15; isdataat:!16; content:""|00 00 00 11 C8 00 00 00 00 00 00 00 00 00 00 00|"",depth 16,fast_pattern,fast_pattern_offset 0,fast_pattern_length 12; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:url,www.virustotal.com/en/file/1D6BCF409C85887861D587C8AABFC8C8393EA692FE93C0A6836BE507A7F75985/analysis/; classtype:trojan-activity; sid:34500; rev:4; )"
3225,34501,MALWARE-CNC Win.Backdoor.Wekby Torn variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.Wekby Torn variant outbound connection""; flow:to_server,established; isdataat:15; isdataat:!16; content:""|00 00 00 11 D0 00 00 00|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/1D6BCF409C85887861D587C8AABFC8C8393EA692FE93C0A6836BE507A7F75985/analysis/; classtype:trojan-activity; sid:34501; rev:3; )"
3257,35852,FILE-IDENTIFY JPEG file upload detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""FILE-IDENTIFY JPEG file upload detected""; flow:to_server,established; file_data; content:""|FF D8 FF E1|"",depth 4; flowbits:set,file.jpeg; flowbits:noalert; metadata:policy balanced-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:http; classtype:misc-activity; sid:35852; rev:9; )"
3292,38353,MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup""; flow:to_server,established; content:""|43 00 00 00 05|"",depth 5; isdataat:!79; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38353; rev:3; )"
3293,38354,MALWARE-CNC Win.Trojan.NetWiredRC variant failed read logs,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant failed read logs""; flow:to_server,established; content:""|01 00 00 00 3C|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38354; rev:3; )"
3294,38355,MALWARE-CNC Win.Trojan.NetWiredRC variant keepalive,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant keepalive""; flow:to_server,established; content:""|01 00 00 00 01|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38355; rev:3; )"
3295,38357,MALWARE-CNC Win.Trojan.NetWiredRC variant send credentials,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant send credentials""; flow:to_server,established; content:""|01 00 00 00 3D|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38357; rev:3; )"
3296,38359,MALWARE-CNC Win.Trojan.NetWiredRC variant send mail credentials,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant send mail credentials""; flow:to_server,established; content:""|01 00 00 00 41|"",depth 5; isdataat:!9; metadata:impact_flag red,ruleset community; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:38359; rev:3; )"
3320,38580,FILE-OFFICE RFT document malformed header,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-OFFICE RFT document malformed header""; flow:to_client,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rtvpn"",depth 7; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:38580; rev:2; )"
3321,38581,FILE-OFFICE RFT document malformed header,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-OFFICE RFT document malformed header""; flow:to_server,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rtvpn"",depth 7; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:smtp; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:38581; rev:2; )"
3336,38886,MALWARE-CNC Win.Trojan.Bayrob variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.Bayrob variant outbound connection""; flow:to_server,established; isdataat:7; isdataat:!8; content:""|4C 48 42 80 71 C2 A5 DF|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/6b6b91cd104f4a6d32b5187131d9053911607672076e6ed26ed51369e5329cad/analysis/1462889491/; classtype:trojan-activity; sid:38886; rev:4; )"
3347,39080,MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant connection setup""; flow:to_server,established; content:""|3B 00 00 00 05|"",depth 5; isdataat:!64; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/5db3b9ce06e334cb61279dd936a40be75df6732228bb692a7a84b1299eb09071/analysis/1464362377/; classtype:trojan-activity; sid:39080; rev:2; )"
3357,39526,FILE-OFFICE RTF document incorrect file magic attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-OFFICE RTF document incorrect file magic attempt""; flow:to_client,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rt|0D 3C|"",depth 6; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:39526; rev:2; )"
3358,39527,FILE-OFFICE RTF document incorrect file magic attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-OFFICE RTF document incorrect file magic attempt""; flow:to_server,established; flowbits:isset,file.rtf; file_data; content:""|7B 5C|rt|0D 3C|"",depth 6; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:smtp; reference:cve,2015-1641; reference:url,technet.microsoft.com/en-us/security/bulletin/ms15-033; classtype:attempted-user; sid:39527; rev:2; )"
3361,39573,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|08 00 00 00 27 C7 CC 6B C2 FD 13 0E|"",depth 12; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39573; rev:4; )"
3362,39574,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|08 00 00 00 D7 75 FF F7 C7 62 B9 82|"",depth 12; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39574; rev:4; )"
3364,39576,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET [9000:] ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:35; isdataat:!36; content:""|20 00 00 00 AD|"",depth 5; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/d74fcf6b8f2f1c3a1ed742feb3f323f7826e9fc79a3d642082cee46770a4697a/analysis/1461003042/; classtype:trojan-activity; sid:39576; rev:5; )"
3365,39577,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|08 00 00 00 86 CC 02 89 8F F7 A6 67|"",depth 12; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39577; rev:4; )"
3366,39578,MALWARE-CNC Win.Backdoor.NanoBot variant inbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant inbound connection""; flow:to_client,established; isdataat:35; isdataat:!36; content:""|20 00 00 00 FE A5 0D 55 BB 10 A4 09 7A D9 86 FF 6C 81 E6 97 7C 91 BC DA EE 89 08 2A|"",depth 28; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39578; rev:4; )"
3367,39579,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:59; isdataat:!60; content:""|38 00 00 00 FE A5 0D 55 BB 10 A4 09 7A D9 86 FF 6C 81 E6 97 7C 91 BC DA EE 89 08 2A|"",depth 28; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39579; rev:4; )"
3368,39580,MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection""; flow:to_server,established; isdataat:67; isdataat:!68; content:""|40 00 00 00 FE A5 0D 55 BB 10 A4 09 7A D9 86 FF 6C 81 E6 97 7C 91 BC DA EE 89 08 2A|"",depth 28; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/0a19499dec07ca2ade3aefdf910e13231d63d7a2e238776272b4fffd0ff3a527/analysis/1467727738/; classtype:trojan-activity; sid:39580; rev:4; )"
3369,39581,MALWARE-CNC Win.Trojan.NanoBot/Perseus initial outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NanoBot/Perseus initial outbound connection""; flow:to_server,established; isdataat:59; isdataat:!60; content:""|38 00 00 00 F5 13 89 53|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/4b16d1e205f198222bd2b2bb8dbd55886a9e2b79de484eec0d8cce5db376d3c8/analysis/; classtype:trojan-activity; sid:39581; rev:4; )"
3370,39582,MALWARE-CNC Win.Trojan.NanoBot/Perseus server heartbeat request attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.NanoBot/Perseus server heartbeat request attempt""; flow:to_client,established; isdataat:35; isdataat:!36; content:""|20 00 00 00 2B FF 4B F4|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/4b16d1e205f198222bd2b2bb8dbd55886a9e2b79de484eec0d8cce5db376d3c8/analysis/; classtype:trojan-activity; sid:39582; rev:3; )"
3371,39583,MALWARE-CNC Win.Trojan.NanoBot/Perseus client heartbeat response attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NanoBot/Perseus client heartbeat response attempt""; flow:to_server,established; isdataat:51; isdataat:!52; content:""|30 00 00 00 2B FF 4B F4|"",depth 8; metadata:impact_flag red,ruleset community; reference:url,www.virustotal.com/en/file/4b16d1e205f198222bd2b2bb8dbd55886a9e2b79de484eec0d8cce5db376d3c8/analysis/; classtype:trojan-activity; sid:39583; rev:3; )"
3382,40035,FILE-IDENTIFY XLSB file magic detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""FILE-IDENTIFY XLSB file magic detected""; flow:to_client,established; file_data; content:""PK|03 04|"",depth 4; flowbits:set,file.zip; flowbits:set,file.xlsb; flowbits:noalert; metadata:policy balanced-ips alert,policy connectivity-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:ftp-data,http,imap,pop3; classtype:misc-activity; sid:40035; rev:10; )"
3383,40036,FILE-IDENTIFY XLSB file magic detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-IDENTIFY XLSB file magic detected""; flow:to_server,established; file_data; content:""PK|03 04|"",depth 4; flowbits:set,file.zip; flowbits:set,file.xlsb; flowbits:noalert; metadata:policy balanced-ips alert,policy connectivity-ips alert,policy max-detect-ips alert,policy security-ips alert,ruleset community; service:smtp; classtype:misc-activity; sid:40036; rev:10; )"
3386,40220,SERVER-OTHER Cisco IOS Group-Prime memory disclosure exfiltration attempt,review,size_dependent_rule,usa operador de payload ainda nao suportado automaticamente pelo adaptador; usa dsize/stream_size; a lavagem altera tamanho e pode exigir ajuste proprio,"alert udp $HOME_NET [500,848,4500,4848] -> $EXTERNAL_NET any ( msg:""SERVER-OTHER Cisco IOS Group-Prime memory disclosure exfiltration attempt""; flow:to_client; dsize:>2000; content:""|0B 10 05 00|"",depth 8,offset 16; byte_test:4,>,2000,4,relative; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:cve,2016-6415; reference:url,attack.mitre.org/techniques/T1020; reference:url,tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160916-ikev1; classtype:attempted-recon; sid:40220; rev:6; )"
3403,40832,MALWARE-CNC Win.Backdoor.Houdini variant keylogger inbound init command attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.Houdini variant keylogger inbound init command attempt""; flow:to_client,established; isdataat:22; isdataat:!23; content:""silence_keylogger|0D 0A|"",depth 19,offset 4; metadata:impact_flag red,ruleset community; reference:url,attack.mitre.org/techniques/T1056; classtype:trojan-activity; sid:40832; rev:5; )"
3405,40834,MALWARE-CNC Win.Backdoor.Houdini variant screenshot inbound silence command attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.Houdini variant screenshot inbound silence command attempt""; flow:to_client; isdataat:23; isdataat:!24; content:""silence_screenshot|0D 0A|"",depth 20,offset 4; metadata:impact_flag red,ruleset community; classtype:trojan-activity; sid:40834; rev:3; )"
3412,40866,PROTOCOL-OTHER TP-Link TDDP SET_CONFIG type buffer overflow attempt,review,size_dependent_rule,usa operador de payload ainda nao suportado automaticamente pelo adaptador; usa dsize/stream_size; a lavagem altera tamanho e pode exigir ajuste proprio,"alert udp $EXTERNAL_NET any -> $HOME_NET 1040 ( msg:""PROTOCOL-OTHER TP-Link TDDP SET_CONFIG type buffer overflow attempt""; flow:to_server; dsize:>336; content:""|01 01 00|"",depth 3; byte_test:4,>=,0x0264,4,big; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; reference:url,www.coresecurity.com/advisories/tp-link-tddp-multiple-vulnerabilities; classtype:attempted-user; sid:40866; rev:3; )"
3417,40991,MALWARE-CNC Linux.DDoS.D93 outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET 31337 ( msg:""MALWARE-CNC Linux.DDoS.D93 outbound connection""; flow:to_server; content:""|4E 0F 42 07 27|"",depth 5; isdataat:24; isdataat:!25; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/2c017c94d9f40cba9a20e92c7c636e98de15c599bf004fa06508d701ab9e3068/analysis/; classtype:trojan-activity; sid:40991; rev:3; )"
3418,41095,SERVER-WEBAPP Netgear WNR2000 authentication bypass attempt,review,normalized_buffer_rule,usa buffer normalizado/camada de aplicacao; offset pode nao corresponder ao pacote bruto,"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Netgear WNR2000 authentication bypass attempt""; flow:to_server,established; http_uri; content:""/apply_noauth.cgi"",depth 17,nocase; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2016-10176; reference:url,seclists.org/fulldisclosure/2016/Dec/72; classtype:attempted-admin; sid:41095; rev:5; )"
3428,41374,MALWARE-CNC Win.Trojan.NetWiredRC variant registration message,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant registration message""; flow:to_server,established; content:""|41 00 00 00 83|"",depth 5; isdataat:!79; metadata:impact_flag red,ruleset community; reference:url,virustotal.com/en/file/6f179a4dc1c0393b6f2dac5aaa9c20b120ced4e82ba257bb45e693472c56a88b/analysis/1484683135/; classtype:trojan-activity; sid:41374; rev:3; )"
3429,41375,MALWARE-CNC Win.Trojan.NetWiredRC variant check logs,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant check logs""; flow:to_server,established; content:""|38 00 00 00 85|"",depth 5; isdataat:!79; metadata:impact_flag red,ruleset community; reference:url,virustotal.com/en/file/6f179a4dc1c0393b6f2dac5aaa9c20b120ced4e82ba257bb45e693472c56a88b/analysis/1484683135/; classtype:trojan-activity; sid:41375; rev:3; )"
3430,41376,MALWARE-CNC Win.Trojan.NetWiredRC variant keepalive,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Win.Trojan.NetWiredRC variant keepalive""; flow:to_server,established; content:""|01 00 00 00 81|"",depth 5; isdataat:4; isdataat:!5; metadata:impact_flag red,ruleset community; reference:url,virustotal.com/en/file/6f179a4dc1c0393b6f2dac5aaa9c20b120ced4e82ba257bb45e693472c56a88b/analysis/1484683135/; classtype:trojan-activity; sid:41376; rev:3; )"
3459,41978,OS-WINDOWS Microsoft Windows SMB remote code execution attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp any any -> $HOME_NET 445 ( msg:""OS-WINDOWS Microsoft Windows SMB remote code execution attempt""; flow:to_server,established; content:""|FF|SMB3|00 00 00 00|"",depth 9,offset 4; byte_extract:2,26,TotalDataCount,relative,little; byte_test:2,>,TotalDataCount,20,relative,little; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:netbios-ssn; reference:cve,2017-0144; reference:cve,2017-0146; reference:url,blog.talosintelligence.com/2017/05/wannacry.html; reference:url,isc.sans.edu/forums/diary/ETERNALBLUE+Possible+Window+SMB+Buffer+Overflow+0Day/22304/; reference:url,technet.microsoft.com/en-us/security/bulletin/MS17-010; classtype:attempted-admin; sid:41978; rev:5; )"
3465,42225,MALWARE-CNC Win.Trojan.RedLeaves outbound connection,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $HOME_NET any -> $EXTERNAL_NET [995,80,53,443] ( msg:""MALWARE-CNC Win.Trojan.RedLeaves outbound connection""; flow:to_server,established; isdataat:11; isdataat:!12; content:""|7A 8D 9B DC|"",depth 4,offset 4; metadata:impact_flag red,ruleset community; reference:url,github.com/nccgroup/Cyber-Defence/blob/master/Technical%20Notes/Red%20Leaves/Red%20Leaves%20technical%20note%20v1.0.pdf; classtype:trojan-activity; sid:42225; rev:5; )"
3536,44763,MALWARE-CNC Win.Trojan.KopiLuwak variant outbound request detected,review,normalized_buffer_rule,usa buffer normalizado/camada de aplicacao; offset pode nao corresponder ao pacote bruto,"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.KopiLuwak variant outbound request detected""; flow:to_server,established; http_client_body; content:""%D0%8BTl%DC"",depth 11; metadata:impact_flag red,ruleset community; service:http; reference:url,www.proofpoint.com/us/threat-insight/post/turla-apt-actor-refreshes-kopiluwak-javascript-backdoor-use-g20-themed-attack; classtype:trojan-activity; sid:44763; rev:2; )"
3585,46076,NETBIOS MikroTik RouterOS buffer overflow attempt,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET any -> $HOME_NET [139,445] ( msg:""NETBIOS MikroTik RouterOS buffer overflow attempt""; flow:to_server,established; content:""|81 00|"",depth 2; byte_test:2,>,75,0,relative; byte_extract:2,0,len,relative; isdataat:!len,relative; isdataat:len; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:netbios-ssn; reference:bugtraq,103427; reference:cve,2018-7445; classtype:attempted-user; sid:46076; rev:2; )"
3593,46121,PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET 32764 -> $HOME_NET any ( msg:""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""; flow:to_client,established; isdataat:6; content:""MMcS"",depth 4; metadata:policy max-detect-ips drop,ruleset community; reference:cve,2014-0659; classtype:misc-activity; sid:46121; rev:3; )"
3594,46122,PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected,review,unsupported_payload_operator,usa operador de payload ainda nao suportado automaticamente pelo adaptador,"alert tcp $EXTERNAL_NET 32764 -> $HOME_NET any ( msg:""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""; flow:to_client,established; isdataat:6; content:""ScMM"",depth 4; metadata:policy max-detect-ips drop,ruleset community; reference:cve,2014-0659; classtype:misc-activity; sid:46122; rev:3; )"
